"aX,aY,aZ,gX,gY,gZ"
"0.921875,-0.021973,0.401245,4.089355,4.272461,1.953125"
"0.911865,-0.018066,0.384277,-2.929687,2.624511,3.784179"
"0.894287,-0.002930,0.387695,-3.479004,-0.244141,3.112793"
"0.892700,-0.001343,0.402954,-1.770019,-0.854492,2.380371"
"0.896484,0.004028,0.420410,-0.061035,-1.586914,1.464844"
"0.904419,0.003296,0.433228,1.464844,-1.831055,0.610352"
"0.922363,-0.003906,0.442871,1.831055,-1.220703,0.549316"
"0.912354,0.003174,0.437256,0.610352,-0.183105,1.586914"
""
"0.905640,0.003418,0.433228,-1.892090,-1.342773,-0.366211"
"0.906616,0.003662,0.453979,-1.403808,-1.037598,-0.671387"
"0.915771,0.002563,0.451782,0.366211,0.671387,-0.610352"
"0.917725,0.000977,0.445923,0.183105,1.281738,-0.122070"
"0.911621,0.002197,0.436768,-3.723144,1.037598,1.037598"
"0.902954,0.003662,0.429810,-3.417969,1.037598,1.220703"
"0.898682,0.004028,0.426514,-1.342773,0.732422,0.854492"
"0.899048,0.005127,0.429565,-0.854492,0.061035,0.427246"
"0.908569,0.002319,0.432861,0.793457,0.305176,0.000000"
"0.913818,-0.006348,0.423096,1.586914,1.342773,-0.244141"
"0.912476,-0.001587,0.427979,-0.732422,1.098633,0.366211"
"0.911987,0.008423,0.447266,0.000000,1.281738,0.183105"
"0.907471,0.004150,0.424194,1.708984,2.929687,-0.183105"
"0.903564,0.007690,0.417358,-2.319336,1.464844,0.488281"
"0.894531,0.019043,0.430176,-2.380371,-0.610352,-0.122070"
"0.892822,0.017212,0.441040,-0.854492,-0.549316,-1.281738"
"0.906860,0.005249,0.433350,0.915527,-0.488281,-1.770019"
"0.912231,0.001709,0.433105,-0.061035,-0.549316,-1.708984"
"0.912109,0.007568,0.446045,-2.197266,-0.427246,-1.159668"
"0.910278,0.013062,0.459595,0.854492,1.770019,-2.258301"
"0.912598,0.002563,0.441284,1.647949,2.807617,-2.441406"
"0.913330,-0.001465,0.430298,0.488281,3.112793,-2.014160"
"0.901978,-0.001709,0.413208,-1.281738,2.014160,-1.342773"
"0.899048,0.003296,0.402344,-0.488281,1.037598,-1.464844"
